Date,Humidity,Wind_Speed,Pressure,Temp
17-05-1995,17.82,2.52,99.06,27.06
18-05-1995,16.97,2.08,99.06,27.15
19-05-1995,16.97,2.3,99.06,26.58
20-05-1995,16.78,2.16,99.14,26.79
21-05-1995,17.33,2.35,99.1,26.98
22-05-1995,17.4,2.7,99.03,27.23
23-05-1995,17.58,2.54,99.05,27.3
24-05-1995,17.7,2.66,99.03,27.62
25-05-1995,17.64,2.64,99.03,27.77
26-05-1995,17.94,3,99.04,28.22
27-05-1995,18.86,2.88,99,28.05
28-05-1995,19.65,2.43,98.95,27.92
29-05-1995,19.84,2.12,98.93,27.55
30-05-1995,19.59,2.48,98.88,27.74
31-05-1995,18.13,2.09,99.04,27.3
01-06-1995,19.35,3.05,98.9,27.76
02-06-1995,19.41,3.38,98.77,27.9
03-06-1995,19.53,3.01,98.79,27.51
04-06-1995,18.92,2.68,98.84,27.14
05-06-1995,18.55,2.77,98.85,26.58
06-06-1995,16.6,2.29,98.92,25.97
07-06-1995,18.55,3.3,98.9,27.37
08-06-1995,18.74,3.04,98.87,27.8
09-06-1995,19.29,3.02,98.76,27.38
10-06-1995,19.41,3.55,98.67,26.9
11-06-1995,20.32,4.44,98.6,26.55
12-06-1995,20.08,5.38,98.65,26.48
13-06-1995,18.86,5.43,98.69,26.24
14-06-1995,18.98,3.5,98.75,26.08
15-06-1995,19.41,2.99,98.83,26.66
16-06-1995,19.41,4.27,98.92,26.32
17-06-1995,18.8,4.65,98.86,25.64
18-06-1995,18.19,3.74,98.9,25.84
19-06-1995,18.25,2.62,98.96,25.6
20-06-1995,17.88,2.7,99.03,25.4
21-06-1995,17.64,3.38,99.13,25.01
22-06-1995,17.76,4.3,99.03,25.26
23-06-1995,18.01,4.16,98.9,25.08
24-06-1995,17.64,3.04,98.9,25.15
25-06-1995,18.49,2.39,98.93,25.51
26-06-1995,19.17,2.8,98.88,26.12
27-06-1995,19.78,3.42,98.77,26.09
28-06-1995,19.23,4.27,98.62,26.04
29-06-1995,19.41,3.49,98.56,25.61
30-06-1995,18.8,5.4,98.72,25.86
01-07-1995,18.8,4.94,98.69,25.94
02-07-1995,19.35,4.95,98.68,26.36
03-07-1995,18.92,4.01,98.89,26.06
04-07-1995,18.86,2.95,98.87,25.87
05-07-1995,19.71,3.89,98.63,26.06
06-07-1995,19.47,4.51,98.61,25.69
07-07-1995,17.94,4.14,98.76,25.14
08-07-1995,17.4,3.21,98.79,24.99
09-07-1995,18.98,5.25,98.68,25.48
10-07-1995,19.04,5.7,98.54,25.44
11-07-1995,19.17,6.14,98.57,25.79
12-07-1995,18.62,5.84,98.8,25.74
13-07-1995,18.55,4.98,98.9,25.65
14-07-1995,18.49,4.75,98.9,25.49
15-07-1995,18.68,5.1,98.85,25.45
16-07-1995,18.74,5.33,98.84,25.57
17-07-1995,18.43,4.81,98.93,25.13
18-07-1995,18.49,4.98,98.94,25.28
19-07-1995,18.25,5.52,98.92,25.23
20-07-1995,18.43,4.55,98.89,25.5
21-07-1995,18.13,4.63,98.98,25.11
22-07-1995,17.94,3.62,99.06,25.33
23-07-1995,18.13,3.41,99.07,25.02
24-07-1995,18.37,4.24,98.96,24.94
25-07-1995,18.07,4.12,99.03,24.84
26-07-1995,18.19,3.93,99,25.02
27-07-1995,18.37,4.42,98.96,24.96
28-07-1995,18.98,4.31,98.76,25.17
29-07-1995,18.92,3.8,98.63,25.14
30-07-1995,19.04,4.62,98.61,25.23
31-07-1995,18.74,5.1,98.81,25.34
01-08-1995,18.49,4.5,98.94,25.52
02-08-1995,18.62,4.3,98.9,25.51
03-08-1995,18.74,4.75,98.74,25.73
04-08-1995,18.37,3.84,98.94,25.55
05-08-1995,18.74,4.17,99,25.66
06-08-1995,18.74,3.98,98.93,25.69
07-08-1995,18.74,4.31,98.89,25.69
08-08-1995,18.55,4.41,98.83,25.64
09-08-1995,18.55,4.09,98.88,25.53
10-08-1995,18.86,3.87,98.91,25.69
11-08-1995,18.74,2.56,99.07,25.49
12-08-1995,18.8,2.22,99.1,25.58
13-08-1995,18.37,2.52,98.99,25.45
14-08-1995,18.31,2.62,99,25.31
15-08-1995,18.55,3.55,99.12,25.99
16-08-1995,18.55,3.32,99.04,25.58
17-08-1995,17.46,2.73,99.02,24.98
18-08-1995,18.01,3.28,99.06,24.94
19-08-1995,18.49,3.05,99.09,25.23
20-08-1995,18.31,2.94,99.09,25.26
21-08-1995,18.74,3.11,98.98,25.55
22-08-1995,18.92,3.05,98.87,25.79
23-08-1995,18.74,4.21,98.89,25.87
24-08-1995,18.31,3.42,98.9,25.41
25-08-1995,19.41,3.66,98.85,25.95
26-08-1995,19.47,4.41,98.82,25.65
27-08-1995,18.74,4.22,98.84,25.26
28-08-1995,19.1,5.34,98.81,25.43
29-08-1995,18.98,5.72,98.74,25.54
30-08-1995,19.23,6.52,98.71,25.61
31-08-1995,19.41,7.3,98.72,25.76
01-09-1995,18.92,6.31,98.71,25.57
02-09-1995,18.68,6.21,98.78,25.43
03-09-1995,18.68,5.38,98.85,25.42
04-09-1995,18.74,4.34,98.98,25.49
05-09-1995,18.43,3.41,99.06,25.26
06-09-1995,18.31,3.34,99.16,25.36
07-09-1995,18.13,3.24,99.15,25.44
08-09-1995,18.01,2.17,99.2,25.52
09-09-1995,17.64,2.17,99.18,25.51
10-09-1995,17.4,2.48,99.11,25.62
11-09-1995,17.94,2.95,99,25.88
12-09-1995,18.07,2.38,99.12,25.63
13-09-1995,17.52,2.36,99.21,25.23
14-09-1995,17.94,3.61,99.1,25.02
15-09-1995,19.04,4.14,98.99,25.94
16-09-1995,19.29,4.12,98.91,25.92
17-09-1995,18.68,3.17,99.02,25.7
18-09-1995,18.07,2.98,99.1,25.5
19-09-1995,17.94,2.64,99.07,25.29
20-09-1995,18.62,3.19,99.07,25.74
21-09-1995,18.62,3.72,99.11,26.23
22-09-1995,18.07,3.25,99.16,25.7
23-09-1995,17.76,2.67,99.13,25.48
24-09-1995,17.4,2.23,99.12,25.23
25-09-1995,17.76,3.23,99.05,25.67
26-09-1995,17.4,2.34,99.07,25.21
27-09-1995,17.4,2.38,99.12,25.47
28-09-1995,17.7,2.54,99.13,25.63
29-09-1995,17.76,2.8,99.09,25.52
30-09-1995,18.13,2.67,98.98,25.33
01-10-1995,18.25,2.1,98.99,25.68
02-10-1995,17.88,1.95,99.16,25.48
03-10-1995,17.58,1.97,99.23,25.71
04-10-1995,17.82,2.02,99.09,25.73
05-10-1995,18.68,2.55,98.98,25.82
06-10-1995,19.17,1.55,98.95,26.72
07-10-1995,18.92,2.57,98.96,26.15
08-10-1995,18.49,2.76,98.93,25.67
09-10-1995,18.43,2.74,98.92,25.23
10-10-1995,17.21,2.51,98.86,24.69
11-10-1995,17.09,2.98,98.84,25.11
12-10-1995,18.55,4.12,98.93,25.92
13-10-1995,17.64,3.24,99.07,25.7
14-10-1995,17.52,2.42,99.13,25.66
15-10-1995,16.91,1.93,99.05,25.51
16-10-1995,16.48,1.95,99.08,25.8
17-10-1995,17.58,2.31,99.11,25.79
18-10-1995,18.49,2.79,99.16,25.93
19-10-1995,18.37,2.62,99.07,25.53
20-10-1995,17.94,1.45,98.97,26.22
21-10-1995,18.37,1.99,98.97,26.58
22-10-1995,17.94,1.9,98.99,26.57
23-10-1995,18.55,1.91,99.1,26.39
24-10-1995,18.37,1.12,99.09,26.79
25-10-1995,16.24,2.3,99.06,25.87
26-10-1995,17.09,1.79,99.07,26.44
27-10-1995,18.19,1.75,98.94,27.52
28-10-1995,18.37,1.32,98.89,27.42
29-10-1995,18.07,1.34,98.91,26.94
30-10-1995,17.64,1.23,98.86,27.23
31-10-1995,18.55,1.66,98.87,26.4
01-11-1995,18.62,1.48,98.95,25.86
02-11-1995,16.78,2.01,98.99,26.19
03-11-1995,16.6,2.25,99.04,25.76
04-11-1995,14.89,2.05,99,25.47
05-11-1995,16.36,2.18,98.97,25.87
06-11-1995,17.21,2.93,98.98,24.74
07-11-1995,17.4,1.38,99.01,25.47
08-11-1995,16.97,1.7,98.92,25.82
09-11-1995,15.99,2.04,98.91,25.72
10-11-1995,15.38,2.2,99.1,25.15
11-11-1995,15.38,2.33,99.26,25.09
12-11-1995,16.17,1.99,99.2,25.98
13-11-1995,16.78,1.71,99.33,26.33
14-11-1995,14.77,2.08,99.33,26.4
15-11-1995,13,1.99,99.13,25.2
16-11-1995,12.45,1.64,99.08,24.45
17-11-1995,12.88,1.6,99.12,24.67
18-11-1995,13.92,1.7,99.12,24.77
19-11-1995,15.01,1.21,99.09,24.99
20-11-1995,15.93,1.44,99.14,25.25
21-11-1995,16.17,1.36,99.2,25.26
22-11-1995,17.03,1.65,99.25,25.01
23-11-1995,16.6,2.2,99.22,25.62
24-11-1995,17.21,2.44,99.13,25.61
25-11-1995,16.66,2.06,99.18,25.13
26-11-1995,15.2,1.66,99.38,24.49
27-11-1995,14.95,1.45,99.48,24.73
28-11-1995,15.14,2.51,99.49,24.86
29-11-1995,15.5,2.44,99.5,25.39
30-11-1995,14.47,2.04,99.5,25.08
01-12-1995,13.55,2.2,99.43,24.67
02-12-1995,12.33,1.66,99.55,24.55
03-12-1995,12.15,1.67,99.53,24.65
04-12-1995,12.51,1.8,99.41,24.76
05-12-1995,14.1,1.91,99.39,24.8
06-12-1995,14.28,2.05,99.46,25.23
07-12-1995,14.22,2.05,99.48,25.33
08-12-1995,12.63,2.07,99.5,24.79
09-12-1995,11.47,2.26,99.47,24.01
10-12-1995,12.45,2.27,99.4,24.33
11-12-1995,14.4,2.12,99.46,25.58
12-12-1995,11.66,1.95,99.54,24.8
13-12-1995,11.05,2.23,99.61,24.39
14-12-1995,11.29,2.3,99.51,24.45
15-12-1995,11.47,2.04,99.48,24.54
16-12-1995,11.11,2.41,99.55,24.07
17-12-1995,10.31,2.06,99.6,23.94
18-12-1995,10.74,2.23,99.62,24.3
19-12-1995,10.68,1.85,99.54,24.49
20-12-1995,10.99,2.21,99.5,24.67
21-12-1995,10.8,2.12,99.42,24.58
22-12-1995,10.8,2.04,99.49,24.86
23-12-1995,11.35,2.8,99.44,24.7
24-12-1995,12.27,2.08,99.39,24.53
25-12-1995,13,1.59,99.41,25.38
26-12-1995,12.45,1.98,99.52,25.35
27-12-1995,11.9,2.06,99.57,25.01
28-12-1995,11.84,2.3,99.63,24.89
29-12-1995,11.54,2.06,99.58,25.12
30-12-1995,12.15,2.25,99.48,24.98
31-12-1995,12.76,1.59,99.44,25.04
01-01-1996,13.31,1.91,99.45,25.26
02-01-1996,12.76,1.95,99.47,25.38
03-01-1996,13.85,2.26,99.45,25.76
04-01-1996,14.77,2.19,99.3,26.45
05-01-1996,14.71,1.71,99.22,25.9
06-01-1996,12.76,2.41,99.28,25.7
07-01-1996,13.06,2.44,99.35,25.41
08-01-1996,11.23,2.63,99.44,25.46
09-01-1996,11.11,2.2,99.43,25.55
10-01-1996,12.33,2.03,99.36,25.39
11-01-1996,12.21,1.95,99.21,25.63
12-01-1996,12.15,2.02,99.2,26.32
13-01-1996,11.35,1.98,99.19,26.15
14-01-1996,12.82,2.99,99.12,25.54
15-01-1996,14.71,2.62,99.13,26.08
16-01-1996,15.87,2.49,99.23,25.83
17-01-1996,15.56,2.8,99.25,27
18-01-1996,14.77,2.14,99.28,27.5
19-01-1996,13.73,2.69,99.17,27
20-01-1996,13.92,2.47,99.13,26.48
21-01-1996,13.92,2.2,99.17,26.14
22-01-1996,12.51,2.16,99.28,25.99
23-01-1996,10.86,1.87,99.31,25.98
24-01-1996,10.13,2.26,99.3,25.76
25-01-1996,9.7,1.95,99.26,25.47
26-01-1996,10.01,2.12,99.11,25.87
27-01-1996,8.24,1.98,99.13,26.44
28-01-1996,8.42,2.02,99.19,26.44
29-01-1996,9.28,1.88,99.2,26.65
30-01-1996,8.12,2.32,99.16,26.37
31-01-1996,8.85,1.7,99.17,26.36
01-02-1996,10.25,2.26,99.16,25.8
02-02-1996,10.93,1.57,99.16,26.01
03-02-1996,8.73,2.12,99.16,25.82
04-02-1996,8.61,2.04,99.21,25.69
05-02-1996,9.22,2.22,99.15,26.4
06-02-1996,11.29,2.12,99.15,27.27
07-02-1996,11.17,2.48,99.2,27.1
08-02-1996,13,2.38,99.24,26.55
09-02-1996,14.59,2.31,99.24,26.3
10-02-1996,13.12,2.77,99.3,26.31
11-02-1996,11.66,2.55,99.29,26.52
12-02-1996,12.57,2.17,99.25,27.01
13-02-1996,13.24,2.57,99.19,27.07
14-02-1996,13.98,2.52,99.13,26.98
15-02-1996,14.28,2.92,99.01,27.25
16-02-1996,14.34,2.3,98.97,27.87
17-02-1996,11.41,1.9,99.05,28.15
18-02-1996,10.5,2.19,99.11,28.27
19-02-1996,9.4,1.96,99.18,28.12
20-02-1996,11.54,2.2,99.09,28.01
21-02-1996,14.22,2.05,99.2,27.58
22-02-1996,13.73,2.91,99.21,27.21
23-02-1996,13.12,2.95,99.23,27.5
24-02-1996,14.4,2.52,99.29,27.51
25-02-1996,13.92,2.35,99.23,28.4
26-02-1996,13.92,3.16,99.26,27.99
27-02-1996,13.79,3.41,99.26,27.94
28-02-1996,14.16,2.62,99.21,28.4
29-02-1996,13.85,2.07,99.24,28.88
01-03-1996,11.29,2.37,99.33,28.94
02-03-1996,11.54,2.3,99.24,28.64
03-03-1996,13.18,2.43,99.19,28.46
04-03-1996,12.21,2.3,99.29,28.06
05-03-1996,11.41,2.74,99.29,28.03
06-03-1996,12.7,2.8,99.2,28.05
07-03-1996,13.73,2.35,99.21,28.12
08-03-1996,13.12,2.47,99.24,28.19
09-03-1996,14.34,2.34,99.25,28.37
10-03-1996,12.88,2.29,99.16,28.65
11-03-1996,13.18,1.84,99.17,28.71
12-03-1996,13.85,2.41,99.2,29.13
13-03-1996,13.73,2.23,99.06,29.49
14-03-1996,15.14,2.39,99.01,29.29
15-03-1996,15.56,2.73,99.01,29.15
16-03-1996,15.69,3.12,99,29.1
17-03-1996,16.05,3.16,99.04,28.62
18-03-1996,15.81,3.72,98.98,29.28
19-03-1996,16.11,3.45,98.92,29.12
20-03-1996,16.6,2.47,98.85,29.25
21-03-1996,16.24,3.07,98.97,29.79
22-03-1996,15.38,3.33,98.97,30.23
23-03-1996,13.06,2.98,98.9,30.63
24-03-1996,17.03,2.71,99.01,29.62
25-03-1996,16.42,2.38,98.95,29.69
26-03-1996,16.97,2.5,98.89,29.33
27-03-1996,16.91,2.7,98.89,29.33
28-03-1996,16.6,2.87,98.91,29.05
29-03-1996,16.97,2.23,98.82,28.1
30-03-1996,16.85,2.55,98.84,28.99
31-03-1996,15.62,2.93,98.87,29.37
01-04-1996,16.36,3.18,98.78,29.15
02-04-1996,16.42,2.66,98.8,29.28
03-04-1996,16.11,2.47,98.85,29.58
04-04-1996,16.05,2.69,98.89,29.81
05-04-1996,14.77,2.81,98.91,30.27
06-04-1996,14.77,2.6,99.03,29.82
07-04-1996,14.95,2.11,99.18,29.15
08-04-1996,15.44,2.6,99.19,29.62
09-04-1996,16.85,2.36,99.05,29.08
10-04-1996,16.97,2.02,98.99,28.26
11-04-1996,15.5,2.95,98.84,29.89
12-04-1996,15.99,2.35,98.95,29.37
13-04-1996,15.5,2.45,99.15,28.77
14-04-1996,15.08,1.78,99.22,28.6
15-04-1996,16.17,2.13,99.24,28.28
16-04-1996,16.85,2.93,99.08,28.19
17-04-1996,16.36,3.58,99.01,29.1
18-04-1996,16.17,2.55,99.09,28.9
19-04-1996,16.11,3.2,99.08,29.12
20-04-1996,16.6,2.68,99.03,29.04
21-04-1996,15.99,4.09,98.99,29.65
22-04-1996,15.99,3.32,99,29.69
23-04-1996,17.15,2.91,99,29.38
24-04-1996,17.27,2.92,99.01,29.37
25-04-1996,16.72,3.13,98.84,30.13
26-04-1996,16.85,3.95,98.83,29.59
27-04-1996,16.3,4.04,98.87,29.62
28-04-1996,16.66,3.83,98.9,29.52
29-04-1996,17.4,4.6,98.87,29.57
30-04-1996,18.31,3.8,98.83,28.99
01-05-1996,17.21,3.44,98.88,29.3
02-05-1996,16.66,3.84,98.87,29.65
03-05-1996,17.09,3.48,98.83,30.13
04-05-1996,17.82,2.93,98.81,30.34
05-05-1996,18.62,2.83,98.84,28.69
06-05-1996,16.42,2.92,98.87,28.97
07-05-1996,15.69,2.68,98.99,28.84
08-05-1996,15.2,2.68,99.08,28.15
09-05-1996,15.75,3.09,99.11,28.63
10-05-1996,15.56,3.14,99.14,28.98
11-05-1996,15.99,3.05,99.25,29.34
12-05-1996,16.42,3.4,99.26,29.73
13-05-1996,16.97,3.98,99.26,29.5
14-05-1996,16.36,4.58,99.13,29.38
15-05-1996,15.26,4.72,99.14,29.4
16-05-1996,15.44,3.83,99.2,29.23
17-05-1996,16.36,4.02,99.09,29.81
18-05-1996,17.52,3.67,99.06,29.31
19-05-1996,17.46,3.91,99,29.78
20-05-1996,17.03,3.98,99.03,30.01
21-05-1996,16.24,3.83,99,29.89
22-05-1996,17.03,3.38,98.96,29.62
23-05-1996,18.07,2.88,98.89,29.01
24-05-1996,18.49,3.05,98.97,27.95
25-05-1996,17.94,2.66,98.97,28.69
26-05-1996,18.25,2.55,98.97,28.32
27-05-1996,17.88,2.55,98.95,27.1
28-05-1996,18.55,2.62,98.77,27.19
29-05-1996,18.68,2.38,98.63,27.88
30-05-1996,18.43,1.8,98.77,27.8
31-05-1996,18.43,2.01,98.9,28.17
01-06-1996,19.23,2.79,98.93,27.94
02-06-1996,19.1,3.4,98.85,28.19
03-06-1996,18.86,2.99,98.85,27.69
04-06-1996,18.13,2.58,98.89,27.77
05-06-1996,18.01,3.04,98.9,27.45
06-06-1996,18.55,2.69,98.91,27.36
07-06-1996,19.71,4.29,98.93,26.81
08-06-1996,19.71,5.05,98.85,26.62
09-06-1996,19.47,4.01,98.78,26.41
10-06-1996,19.59,4.52,98.8,26.54
11-06-1996,19.1,5.2,98.86,26.51
12-06-1996,19.35,5.84,98.69,26.8
13-06-1996,19.9,8.1,98.36,26.75
14-06-1996,18.74,8.12,98.47,25.96
15-06-1996,19.04,7.04,98.49,26.01
16-06-1996,19.96,6.52,98.41,26.65
17-06-1996,19.9,6.92,98.47,26.76
18-06-1996,19.65,7.67,98.6,26.72
19-06-1996,19.47,6.86,98.74,26.25
20-06-1996,18.98,4.44,98.83,26.22
21-06-1996,18.37,3.58,98.91,25.79
22-06-1996,18.43,3.23,98.93,25.32
23-06-1996,18.8,3.04,98.94,26.02
24-06-1996,18.8,3.41,99,26.17
25-06-1996,18.37,3.23,98.92,25.92
26-06-1996,17.88,2.7,99.02,25.77
27-06-1996,17.82,2.71,99.16,25.97
28-06-1996,17.82,2.37,99.21,25.88
29-06-1996,18.07,3.11,99.29,25.7
30-06-1996,17.94,3.09,99.26,25.87
01-07-1996,17.7,2.7,99.14,25.82
02-07-1996,17.4,1.91,99.16,25.9
03-07-1996,17.15,1.63,99.26,25.65
04-07-1996,18.13,2.55,99.13,25.98
05-07-1996,18.49,2.52,98.91,26.05
06-07-1996,18.62,3.34,98.81,25.67
07-07-1996,18.68,3.23,98.7,25.82
08-07-1996,18.13,2.68,98.72,25.15
09-07-1996,18.86,3.24,98.8,25.85
10-07-1996,18.62,4.38,98.78,25.44
11-07-1996,17.76,4.37,98.68,24.83
12-07-1996,18.19,5.35,98.71,25.34
13-07-1996,18.37,4.42,98.88,25.34
14-07-1996,18.8,5.41,98.81,25.41
15-07-1996,18.55,6.15,98.8,25.21
16-07-1996,18.8,6.3,98.8,25.35
17-07-1996,19.1,6.38,98.83,25.96
18-07-1996,18.62,5.94,98.91,25.35
19-07-1996,19.1,6.32,98.86,25.63
20-07-1996,18.92,6.21,98.88,25.62
21-07-1996,18.31,5.93,98.96,25.22
22-07-1996,18.55,6.15,98.84,25.38
23-07-1996,18.86,6.34,98.86,25.44
24-07-1996,18.74,6.15,98.86,25.51
25-07-1996,18.92,5.7,98.84,25.41
26-07-1996,18.8,5.51,98.96,25.49
27-07-1996,18.74,4.95,99.06,25.4
28-07-1996,18.55,4.38,99.04,25.39
29-07-1996,18.62,4.56,99.05,25.31
30-07-1996,18.01,4.7,99.09,25.31
31-07-1996,18.25,4.77,99.12,25.48
01-08-1996,18.49,4.79,99.17,25.4
02-08-1996,18.19,4.22,99.14,25.39
03-08-1996,18.13,4.13,99.04,25.13
04-08-1996,17.64,4.49,98.94,24.87
05-08-1996,16.66,4.38,99.11,24.3
06-08-1996,18.07,3.82,99.15,24.37
07-08-1996,17.76,2.77,99.21,24.2
08-08-1996,18.25,3.95,99.2,24.86
09-08-1996,17.82,4.27,99.11,24.54
10-08-1996,17.94,4.53,99.02,24.48
11-08-1996,18.13,4.99,98.96,24.67
12-08-1996,18.13,4.98,98.97,24.73
13-08-1996,18.01,4.6,98.84,24.67
14-08-1996,18.31,4.28,98.75,24.85
15-08-1996,18.01,4.16,98.9,24.66
16-08-1996,18.01,3.84,98.94,24.44
17-08-1996,17.94,3.53,98.94,24.55
18-08-1996,18.13,3.91,98.9,24.61
19-08-1996,17.82,3.12,98.81,24.48
20-08-1996,17.52,2.73,98.9,24.23
21-08-1996,17.58,3.09,98.99,24.44
22-08-1996,17.76,2.8,99.06,24.37
23-08-1996,18.13,3.95,98.97,24.23
24-08-1996,18.13,4.55,98.9,24.38
25-08-1996,17.21,3.34,98.95,23.82
26-08-1996,17.46,3.67,98.95,24.06
27-08-1996,17.64,3.93,98.96,24.56
28-08-1996,17.7,4.6,98.97,24.73
29-08-1996,17.46,4.34,98.99,24.66
30-08-1996,17.03,3.57,99.05,24.73
31-08-1996,17.76,3.5,99.05,24.92
01-09-1996,18.19,3.69,99.05,24.8
02-09-1996,17.58,3.12,99.01,24.46
03-09-1996,17.7,2.36,98.96,24.48
04-09-1996,18.01,2.98,98.87,25.05
05-09-1996,18.31,3.41,98.71,24.87
06-09-1996,18.07,2.94,98.77,24.7
07-09-1996,16.78,1.47,98.9,24.51
08-09-1996,16.6,1.16,98.89,24.35
09-09-1996,17.15,2.02,98.79,25.01
10-09-1996,18.37,3.19,98.76,25.36
11-09-1996,19.23,3.5,98.75,25.72
12-09-1996,18.8,3.18,98.82,25.3
13-09-1996,18.25,3.25,98.88,24.7
14-09-1996,18.01,3.43,98.81,24.75
15-09-1996,17.94,3.3,98.87,24.66
16-09-1996,17.64,3.77,99.03,24.58
17-09-1996,17.82,3.8,98.98,24.87
18-09-1996,18.37,3.34,98.95,25.14
19-09-1996,18.43,3.19,99.05,25.12
20-09-1996,18.37,2.42,99.06,25.26
21-09-1996,18.07,2.52,99.05,25.05
22-09-1996,17.27,1.79,99.11,24.96
23-09-1996,17.21,2.05,98.96,24.98
24-09-1996,16.91,1.91,99.02,24.61
25-09-1996,15.5,1.53,99.14,24.57
26-09-1996,17.7,2.91,98.98,25.11
27-09-1996,18.68,2.75,98.85,25.33
28-09-1996,17.58,3.61,98.98,24.32
29-09-1996,17.27,3.78,98.98,24.5
30-09-1996,17.7,3.82,98.92,24.89
01-10-1996,18.49,4.53,98.78,25.19
02-10-1996,18.13,4.8,98.78,25.18
03-10-1996,17.21,4.17,98.97,24.72
04-10-1996,16.97,3.02,99.1,24.65
05-10-1996,16.6,2.34,99.12,24.78
06-10-1996,16.97,2.59,99.13,25.02
07-10-1996,17.76,2.96,99.17,25.41
08-10-1996,18.55,2.69,99.2,26.11
09-10-1996,19.1,2.42,99.07,26.46
10-10-1996,18.8,1.56,98.95,26.37
11-10-1996,18.98,2.06,98.91,26.56
12-10-1996,19.41,1.6,99.01,26.51
13-10-1996,18.86,1.2,99.09,26.6
14-10-1996,18.92,2.43,99.02,26.08
15-10-1996,19.04,2.12,98.87,26.23
16-10-1996,19.04,2.1,98.89,25.78
17-10-1996,18.62,1.26,98.92,26.26
18-10-1996,16.6,2.02,98.94,24.61
19-10-1996,17.88,4.17,98.78,24.62
20-10-1996,18.49,4.88,98.66,24.97
21-10-1996,17.88,4.3,98.89,25.4
22-10-1996,18.43,4.06,98.91,25.25
23-10-1996,17.58,4.16,99.07,25.45
24-10-1996,17.27,3.59,99.19,25.26
25-10-1996,16.11,2.45,99.26,24.7
26-10-1996,14.77,2.21,99.18,24.25
27-10-1996,16.17,3,99,24.62
28-10-1996,14.59,2.15,99.17,24.42
29-10-1996,15.2,1.78,99.25,24.13
30-10-1996,15.62,2.3,99.19,24.23
31-10-1996,16.78,2.29,99.09,25.1
01-11-1996,16.54,1.85,99.04,25.75
02-11-1996,17.82,1.99,99.06,25.26
03-11-1996,15.5,1.81,99.03,25.99
04-11-1996,13.06,2.42,99.07,24.04
05-11-1996,13.12,2.54,99.07,23.37
06-11-1996,14.34,1.97,99.06,23.98
07-11-1996,15.32,2.08,99.08,24.8
08-11-1996,16.17,1.77,99.22,24.77
09-11-1996,16.6,1.66,99.35,24.96
10-11-1996,16.72,2.22,99.37,25.37
11-11-1996,17.52,2.96,99.35,25.4
12-11-1996,17.58,2.46,99.28,25.15
13-11-1996,17.46,1.4,99.18,25.87
14-11-1996,17.33,1.12,99.23,26.36
15-11-1996,16.05,2.02,99.39,25.97
16-11-1996,14.71,2.02,99.37,25.48
17-11-1996,15.62,2.38,99.34,25.38
18-11-1996,16.3,2.02,99.33,26.54
19-11-1996,16.24,1.51,99.32,26.54
20-11-1996,16.36,2.05,99.29,26.33
21-11-1996,15.32,2.03,99.18,25.85
22-11-1996,17.27,1.81,99.03,26.37
23-11-1996,17.27,1.65,99.07,26.04
24-11-1996,16.48,1.53,99.07,25.86
25-11-1996,17.09,1.35,99.07,26.27
26-11-1996,16.78,1.73,99.08,26.24
27-11-1996,16.3,2.32,99.01,26.31
28-11-1996,15.08,1.94,98.96,26.18
29-11-1996,13.98,1.59,99.07,25.74
30-11-1996,12.63,2.05,99.16,24.9
01-12-1996,11.05,2.27,99.23,23.69
02-12-1996,10.25,2.09,99.19,23.87
03-12-1996,10.13,1.8,99.16,23.94
04-12-1996,11.66,1.51,99.22,24.38
05-12-1996,12.33,1.52,99.13,24.58
06-12-1996,13.67,2.04,99.17,24.91
07-12-1996,15.81,2.46,99.2,25.9
08-12-1996,16.24,1.73,99.23,25.34
09-12-1996,14.77,1.77,99.16,25.93
10-12-1996,14.89,2.06,99.13,24.95
11-12-1996,15.56,2.07,99.09,25.49
12-12-1996,15.99,1.16,99.06,26.12
13-12-1996,16.42,1.77,99.04,25.95
14-12-1996,16.85,1.39,99.03,26.23
15-12-1996,17.03,1.55,98.99,25.51
16-12-1996,17.4,3.33,99.03,25.48
17-12-1996,17.64,3.43,99.19,25.88
18-12-1996,16.97,2.79,99.32,25.74
19-12-1996,15.93,1.79,99.41,25.46
20-12-1996,11.72,1.59,99.52,24.08
21-12-1996,11.6,1.97,99.57,24.14
22-12-1996,11.9,1.63,99.63,24.31
23-12-1996,13.18,2.08,99.61,24.77
24-12-1996,12.63,1.39,99.54,25.06
25-12-1996,10.44,1.71,99.53,24.34
26-12-1996,9.52,2.02,99.46,23.78
27-12-1996,12.15,1.84,99.43,24.62
28-12-1996,13.85,2.21,99.43,26.01
29-12-1996,11.29,2.05,99.45,24.9
30-12-1996,11.23,2.52,99.46,24.51
31-12-1996,11.11,2.08,99.47,24.01
01-01-1997,10.93,2.87,99.54,24.05
02-01-1997,12.08,2.12,99.53,24.91
03-01-1997,13.49,2.14,99.46,25.19
04-01-1997,13.67,2.73,99.44,24.75
05-01-1997,12.39,2.42,99.38,24.77
06-01-1997,12.45,2.14,99.42,24.5
07-01-1997,11.78,2.19,99.43,24.46
08-01-1997,12.45,2.02,99.37,24.98
09-01-1997,13.73,1.85,99.35,25.97
10-01-1997,14.16,1.94,99.39,26.4
11-01-1997,14.28,2.2,99.47,26.43
12-01-1997,14.83,2.14,99.43,26.27
13-01-1997,15.2,1.65,99.39,25.86
14-01-1997,15.14,1.82,99.4,26.08
